,metric,value,step,version_tag
3319,Node_1/Std_p_comp_0,1.0,61.0,version_2
3320,Node_1/Std_p_comp_0,1.0,62.0,version_2
3321,Node_1/Std_p_comp_0,1.0,63.0,version_2
3322,Node_1/Std_p_comp_0,1.0,64.0,version_2
3323,Node_1/Std_p_comp_0,1.0,65.0,version_2
3324,Node_1/Std_p_comp_0,1.0,66.0,version_2
3325,Node_1/Std_p_comp_0,1.0,67.0,version_2
3326,Node_1/Std_p_comp_0,1.0,68.0,version_2
3327,Node_1/Std_p_comp_0,1.0,69.0,version_2
3328,Node_1/Std_p_comp_0,1.0,70.0,version_2
3329,Node_1/Std_p_comp_0,1.0,71.0,version_2
3330,Node_1/Std_p_comp_0,1.0,72.0,version_2
3331,Node_1/Std_p_comp_0,1.0,73.0,version_2
3332,Node_1/Std_p_comp_0,1.0,74.0,version_2
3333,Node_1/Std_p_comp_0,1.0,75.0,version_2
3334,Node_1/Std_p_comp_0,1.0,76.0,version_2
3335,Node_1/Std_p_comp_0,1.0,77.0,version_2
3336,Node_1/Std_p_comp_0,1.0,78.0,version_2
3337,Node_1/Std_p_comp_0,1.0,79.0,version_2
3338,Node_1/Std_p_comp_0,1.0,80.0,version_2
3339,Node_1/Std_p_comp_0,1.0,81.0,version_2
3340,Node_1/Std_p_comp_0,1.0,82.0,version_2
3341,Node_1/Std_p_comp_0,1.0,83.0,version_2
3342,Node_1/Std_p_comp_0,1.0,84.0,version_2
3343,Node_1/Std_p_comp_0,1.0,85.0,version_2
3344,Node_1/Std_p_comp_0,1.0,86.0,version_2
3345,Node_1/Std_p_comp_0,1.0,87.0,version_2
3346,Node_1/Std_p_comp_0,1.0,88.0,version_2
3347,Node_1/Std_p_comp_0,1.0,89.0,version_2
3348,Node_1/Std_p_comp_0,1.0,90.0,version_2
3349,Node_1/Std_p_comp_0,1.0,91.0,version_2
3350,Node_1/Std_p_comp_0,1.0,92.0,version_2
3351,Node_1/Std_p_comp_0,1.0,93.0,version_2
3352,Node_1/Std_p_comp_0,1.0,94.0,version_2
3353,Node_1/Std_p_comp_0,1.0,95.0,version_2
3354,Node_1/Std_p_comp_0,1.0,96.0,version_2
3355,Node_1/Std_p_comp_0,1.0,97.0,version_2
3356,Node_1/Std_p_comp_0,1.0,98.0,version_2
3357,Node_1/Std_p_comp_0,1.0,99.0,version_2
3358,Node_1/Std_p_comp_0,1.0,100.0,version_2
3359,Node_1/Std_p_comp_0,1.0,101.0,version_2
3360,Node_1/Std_p_comp_0,1.0,102.0,version_2
3361,Node_1/Std_p_comp_0,1.0,103.0,version_2
3362,Node_1/Std_p_comp_0,1.0,104.0,version_2
3363,Node_1/Std_p_comp_0,1.0,105.0,version_2
3364,Node_1/Std_p_comp_0,1.0,106.0,version_2
3365,Node_1/Std_p_comp_0,1.0,107.0,version_2
3366,Node_1/Std_p_comp_0,1.0,108.0,version_2
3367,Node_1/Std_p_comp_0,1.0,109.0,version_2
3368,Node_1/Std_p_comp_0,1.0,110.0,version_2
3369,Node_1/Std_p_comp_0,1.0,111.0,version_2
3370,Node_1/Std_p_comp_0,1.0,112.0,version_2
3371,Node_1/Std_p_comp_0,1.0,113.0,version_2
3372,Node_1/Std_p_comp_0,1.0,114.0,version_2
3373,Node_1/Std_p_comp_0,1.0,115.0,version_2
3374,Node_1/Std_p_comp_0,1.0,116.0,version_2
3375,Node_1/Std_p_comp_0,1.0,117.0,version_2
3376,Node_1/Std_p_comp_0,1.0,118.0,version_2
3377,Node_1/Std_p_comp_0,1.0,119.0,version_2
3378,Node_1/Std_p_comp_0,1.0,120.0,version_2
3379,Node_1/Std_p_comp_0,1.0,121.0,version_2
3380,Node_1/Std_p_comp_0,1.0,122.0,version_2
3381,Node_1/Std_p_comp_0,1.0,123.0,version_2
3382,Node_1/Std_p_comp_0,1.0,124.0,version_2
3383,Node_1/Std_p_comp_0,1.0,125.0,version_2
3384,Node_1/Std_p_comp_0,1.0,126.0,version_2
3385,Node_1/Std_p_comp_0,1.0,127.0,version_2
3386,Node_1/Std_p_comp_0,1.0,128.0,version_2
3387,Node_1/Std_p_comp_0,1.0,129.0,version_2
3388,Node_1/Std_p_comp_0,1.0,130.0,version_2
3389,Node_1/Std_p_comp_0,1.0,131.0,version_2
3390,Node_1/Std_p_comp_0,1.0,132.0,version_2
3391,Node_1/Std_p_comp_0,1.0,133.0,version_2
3392,Node_1/Std_p_comp_0,1.0,134.0,version_2
3393,Node_1/Std_p_comp_0,1.0,135.0,version_2
3394,Node_1/Std_p_comp_0,1.0,136.0,version_2
3395,Node_1/Std_p_comp_0,1.0,137.0,version_2
3396,Node_1/Std_p_comp_0,1.0,138.0,version_2
3397,Node_1/Std_p_comp_0,1.0,139.0,version_2
3398,Node_1/Std_p_comp_0,1.0,140.0,version_2
3399,Node_1/Std_p_comp_0,1.0,141.0,version_2
3400,Node_1/Std_p_comp_0,1.0,142.0,version_2
3401,Node_1/Std_p_comp_0,1.0,143.0,version_2
3402,Node_1/Std_p_comp_0,1.0,144.0,version_2
3403,Node_1/Std_p_comp_0,1.0,145.0,version_2
3404,Node_1/Std_p_comp_0,1.0,146.0,version_2
3405,Node_1/Std_p_comp_0,1.0,147.0,version_2
3406,Node_1/Std_p_comp_0,1.0,148.0,version_2
3407,Node_1/Std_p_comp_0,1.0,149.0,version_2
3408,Node_1/Std_p_comp_0,1.0,150.0,version_2
3409,Node_1/Std_p_comp_0,1.0,151.0,version_2
3410,Node_1/Std_p_comp_0,1.0,152.0,version_2
3411,Node_1/Std_p_comp_0,1.0,153.0,version_2
3412,Node_1/Std_p_comp_0,1.0,154.0,version_2
3413,Node_1/Std_p_comp_0,1.0,155.0,version_2
3414,Node_1/Std_p_comp_0,1.0,156.0,version_2
3415,Node_1/Std_p_comp_0,1.0,157.0,version_2
3416,Node_1/Std_p_comp_0,1.0,158.0,version_2
3417,Node_1/Std_p_comp_0,1.0,159.0,version_2
3418,Node_1/Std_p_comp_0,1.0,160.0,version_2
3419,Node_1/Std_p_comp_0,1.0,161.0,version_2
3420,Node_1/Std_p_comp_0,1.0,162.0,version_2
3421,Node_1/Std_p_comp_0,1.0,163.0,version_2
3422,Node_1/Std_p_comp_0,1.0,164.0,version_2
3423,Node_1/Std_p_comp_0,1.0,165.0,version_2
3424,Node_1/Std_p_comp_0,1.0,166.0,version_2
3425,Node_1/Std_p_comp_0,1.0,167.0,version_2
3426,Node_1/Std_p_comp_0,1.0,168.0,version_2
3427,Node_1/Std_p_comp_0,1.0,169.0,version_2
3428,Node_1/Std_p_comp_0,1.0,170.0,version_2
3429,Node_1/Std_p_comp_0,1.0,171.0,version_2
3430,Node_1/Std_p_comp_0,1.0,172.0,version_2
3431,Node_1/Std_p_comp_0,1.0,173.0,version_2
3432,Node_1/Std_p_comp_0,1.0,174.0,version_2
3433,Node_1/Std_p_comp_0,1.0,175.0,version_2
3434,Node_1/Std_p_comp_0,1.0,176.0,version_2
3435,Node_1/Std_p_comp_0,1.0,177.0,version_2
3436,Node_1/Std_p_comp_0,1.0,178.0,version_2
3437,Node_1/Std_p_comp_0,1.0,179.0,version_2
3438,Node_1/Std_p_comp_0,1.0,180.0,version_2
3439,Node_2/Std_p_comp_0,1.0,0.0,version_2
3440,Node_2/Std_p_comp_0,1.0,1.0,version_2
3441,Node_2/Std_p_comp_0,1.0,2.0,version_2
3442,Node_2/Std_p_comp_0,1.0,3.0,version_2
3443,Node_2/Std_p_comp_0,1.0,4.0,version_2
3444,Node_2/Std_p_comp_0,1.0,5.0,version_2
3445,Node_2/Std_p_comp_0,1.0,6.0,version_2
3446,Node_2/Std_p_comp_0,1.0,7.0,version_2
3447,Node_2/Std_p_comp_0,1.0,8.0,version_2
3448,Node_2/Std_p_comp_0,1.0,9.0,version_2
3449,Node_2/Std_p_comp_0,1.0,10.0,version_2
3450,Node_2/Std_p_comp_0,1.0,11.0,version_2
3451,Node_2/Std_p_comp_0,1.0,12.0,version_2
3452,Node_2/Std_p_comp_0,1.0,13.0,version_2
3453,Node_2/Std_p_comp_0,1.0,14.0,version_2
3454,Node_2/Std_p_comp_0,1.0,15.0,version_2
3455,Node_2/Std_p_comp_0,1.0,16.0,version_2
3456,Node_2/Std_p_comp_0,1.0,17.0,version_2
3457,Node_2/Std_p_comp_0,1.0,18.0,version_2
3458,Node_2/Std_p_comp_0,1.0,19.0,version_2
3459,Node_2/Std_p_comp_0,1.0,20.0,version_2
3460,Node_2/Std_p_comp_0,1.0,21.0,version_2
3461,Node_2/Std_p_comp_0,1.0,22.0,version_2
3462,Node_2/Std_p_comp_0,1.0,23.0,version_2
3463,Node_2/Std_p_comp_0,1.0,24.0,version_2
3464,Node_2/Std_p_comp_0,1.0,25.0,version_2
3465,Node_2/Std_p_comp_0,1.0,26.0,version_2
3466,Node_2/Std_p_comp_0,1.0,27.0,version_2
3467,Node_2/Std_p_comp_0,1.0,28.0,version_2
3468,Node_2/Std_p_comp_0,1.0,29.0,version_2
3469,Node_2/Std_p_comp_0,1.0,30.0,version_2
3470,Node_2/Std_p_comp_0,1.0,31.0,version_2
3471,Node_2/Std_p_comp_0,1.0,32.0,version_2
3472,Node_2/Std_p_comp_0,1.0,33.0,version_2
3473,Node_2/Std_p_comp_0,1.0,34.0,version_2
3474,Node_2/Std_p_comp_0,1.0,35.0,version_2
3475,Node_2/Std_p_comp_0,1.0,36.0,version_2
3476,Node_2/Std_p_comp_0,1.0,37.0,version_2
3477,Node_2/Std_p_comp_0,1.0,38.0,version_2
3478,Node_2/Std_p_comp_0,1.0,39.0,version_2
3479,Node_2/Std_p_comp_0,1.0,40.0,version_2
3480,Node_2/Std_p_comp_0,1.0,41.0,version_2
3481,Node_2/Std_p_comp_0,1.0,42.0,version_2
3482,Node_2/Std_p_comp_0,1.0,43.0,version_2
3483,Node_2/Std_p_comp_0,1.0,44.0,version_2
3484,Node_2/Std_p_comp_0,1.0,45.0,version_2
3485,Node_2/Std_p_comp_0,1.0,46.0,version_2
3486,Node_2/Std_p_comp_0,1.0,47.0,version_2
3487,Node_2/Std_p_comp_0,1.0,48.0,version_2
3488,Node_2/Std_p_comp_0,1.0,49.0,version_2
3489,Node_2/Std_p_comp_0,1.0,50.0,version_2
3490,Node_2/Std_p_comp_0,1.0,51.0,version_2
3491,Node_2/Std_p_comp_0,1.0,52.0,version_2
3492,Node_2/Std_p_comp_0,1.0,53.0,version_2
3493,Node_2/Std_p_comp_0,1.0,54.0,version_2
3494,Node_2/Std_p_comp_0,1.0,55.0,version_2
3495,Node_2/Std_p_comp_0,1.0,56.0,version_2
3496,Node_2/Std_p_comp_0,1.0,57.0,version_2
3497,Node_2/Std_p_comp_0,1.0,58.0,version_2
3498,Node_2/Std_p_comp_0,1.0,59.0,version_2
3499,Node_2/Std_p_comp_0,1.0,60.0,version_2
3500,Node_2/Std_p_comp_0,1.0,61.0,version_2
3501,Node_2/Std_p_comp_0,1.0,62.0,version_2
3502,Node_2/Std_p_comp_0,1.0,63.0,version_2
3503,Node_2/Std_p_comp_0,1.0,64.0,version_2
3504,Node_2/Std_p_comp_0,1.0,65.0,version_2
3505,Node_2/Std_p_comp_0,1.0,66.0,version_2
3506,Node_2/Std_p_comp_0,1.0,67.0,version_2
3507,Node_2/Std_p_comp_0,1.0,68.0,version_2
3508,Node_2/Std_p_comp_0,1.0,69.0,version_2
3509,Node_2/Std_p_comp_0,1.0,70.0,version_2
3510,Node_2/Std_p_comp_0,1.0,71.0,version_2
3511,Node_2/Std_p_comp_0,1.0,72.0,version_2
3512,Node_2/Std_p_comp_0,1.0,73.0,version_2
3513,Node_2/Std_p_comp_0,1.0,74.0,version_2
3514,Node_2/Std_p_comp_0,1.0,75.0,version_2
3515,Node_2/Std_p_comp_0,1.0,76.0,version_2
3516,Node_2/Std_p_comp_0,1.0,77.0,version_2
3517,Node_2/Std_p_comp_0,1.0,78.0,version_2
3518,Node_2/Std_p_comp_0,1.0,79.0,version_2
3519,Node_2/Std_p_comp_0,1.0,80.0,version_2
3520,Node_2/Std_p_comp_0,1.0,81.0,version_2
3521,Node_2/Std_p_comp_0,1.0,82.0,version_2
3522,Node_2/Std_p_comp_0,1.0,83.0,version_2
3523,Node_2/Std_p_comp_0,1.0,84.0,version_2
3524,Node_2/Std_p_comp_0,1.0,85.0,version_2
3525,Node_2/Std_p_comp_0,1.0,86.0,version_2
3526,Node_2/Std_p_comp_0,1.0,87.0,version_2
3527,Node_2/Std_p_comp_0,1.0,88.0,version_2
3528,Node_2/Std_p_comp_0,1.0,89.0,version_2
3529,Node_2/Std_p_comp_0,1.0,90.0,version_2
3530,Node_2/Std_p_comp_0,1.0,91.0,version_2
3531,Node_2/Std_p_comp_0,1.0,92.0,version_2
3532,Node_2/Std_p_comp_0,1.0,93.0,version_2
3533,Node_2/Std_p_comp_0,1.0,94.0,version_2
3534,Node_2/Std_p_comp_0,1.0,95.0,version_2
3535,Node_2/Std_p_comp_0,1.0,96.0,version_2
3536,Node_2/Std_p_comp_0,1.0,97.0,version_2
3537,Node_2/Std_p_comp_0,1.0,98.0,version_2
3538,Node_2/Std_p_comp_0,1.0,99.0,version_2
3539,Node_2/Std_p_comp_0,1.0,100.0,version_2
3540,Node_2/Std_p_comp_0,1.0,101.0,version_2
3541,Node_2/Std_p_comp_0,1.0,102.0,version_2
3542,Node_2/Std_p_comp_0,1.0,103.0,version_2
3543,Node_2/Std_p_comp_0,1.0,104.0,version_2
3544,Node_2/Std_p_comp_0,1.0,105.0,version_2
3545,Node_2/Std_p_comp_0,1.0,106.0,version_2
3546,Node_2/Std_p_comp_0,1.0,107.0,version_2
3547,Node_2/Std_p_comp_0,1.0,108.0,version_2
3548,Node_2/Std_p_comp_0,1.0,109.0,version_2
3549,Node_2/Std_p_comp_0,1.0,110.0,version_2
3550,Node_2/Std_p_comp_0,1.0,111.0,version_2
3551,Node_2/Std_p_comp_0,1.0,112.0,version_2
3552,Node_2/Std_p_comp_0,1.0,113.0,version_2
3553,Node_2/Std_p_comp_0,1.0,114.0,version_2
3554,Node_2/Std_p_comp_0,1.0,115.0,version_2
3555,Node_2/Std_p_comp_0,1.0,116.0,version_2
3556,Node_2/Std_p_comp_0,1.0,117.0,version_2
3557,Node_2/Std_p_comp_0,1.0,118.0,version_2
3558,Node_2/Std_p_comp_0,1.0,119.0,version_2
3559,Node_2/Std_p_comp_0,1.0,120.0,version_2
3560,Node_2/Std_p_comp_0,1.0,121.0,version_2
3561,Node_2/Std_p_comp_0,1.0,122.0,version_2
3562,Node_2/Std_p_comp_0,1.0,123.0,version_2
3563,Node_2/Std_p_comp_0,1.0,124.0,version_2
3564,Node_2/Std_p_comp_0,1.0,125.0,version_2
3565,Node_2/Std_p_comp_0,1.0,126.0,version_2
3566,Node_2/Std_p_comp_0,1.0,127.0,version_2
3567,Node_2/Std_p_comp_0,1.0,128.0,version_2
3568,Node_2/Std_p_comp_0,1.0,129.0,version_2
3569,Node_2/Std_p_comp_0,1.0,130.0,version_2
3570,Node_2/Std_p_comp_0,1.0,131.0,version_2
3571,Node_2/Std_p_comp_0,1.0,132.0,version_2
3572,Node_2/Std_p_comp_0,1.0,133.0,version_2
3573,Node_2/Std_p_comp_0,1.0,134.0,version_2
3574,Node_2/Std_p_comp_0,1.0,135.0,version_2
3575,Node_2/Std_p_comp_0,1.0,136.0,version_2
3576,Node_2/Std_p_comp_0,1.0,137.0,version_2
3577,Node_2/Std_p_comp_0,1.0,138.0,version_2
3578,Node_2/Std_p_comp_0,1.0,139.0,version_2
3579,Node_2/Std_p_comp_0,1.0,140.0,version_2
3580,Node_2/Std_p_comp_0,1.0,141.0,version_2
3581,Node_2/Std_p_comp_0,1.0,142.0,version_2
3582,Node_2/Std_p_comp_0,1.0,143.0,version_2
3583,Node_2/Std_p_comp_0,1.0,144.0,version_2
3584,Node_2/Std_p_comp_0,1.0,145.0,version_2
3585,Node_2/Std_p_comp_0,1.0,146.0,version_2
3586,Node_2/Std_p_comp_0,1.0,147.0,version_2
3587,Node_2/Std_p_comp_0,1.0,148.0,version_2
3588,Node_2/Std_p_comp_0,1.0,149.0,version_2
3589,Node_2/Std_p_comp_0,1.0,150.0,version_2
3590,Node_2/Std_p_comp_0,1.0,151.0,version_2
3591,Node_2/Std_p_comp_0,1.0,152.0,version_2
3592,Node_2/Std_p_comp_0,1.0,153.0,version_2
3593,Node_2/Std_p_comp_0,1.0,154.0,version_2
3594,Node_2/Std_p_comp_0,1.0,155.0,version_2
3595,Node_2/Std_p_comp_0,1.0,156.0,version_2
3596,Node_2/Std_p_comp_0,1.0,157.0,version_2
3597,Node_2/Std_p_comp_0,1.0,158.0,version_2
3598,Node_2/Std_p_comp_0,1.0,159.0,version_2
3599,Node_2/Std_p_comp_0,1.0,160.0,version_2
3600,Node_2/Std_p_comp_0,1.0,161.0,version_2
3601,Node_2/Std_p_comp_0,1.0,162.0,version_2
3602,Node_2/Std_p_comp_0,1.0,163.0,version_2
3603,Node_2/Std_p_comp_0,1.0,164.0,version_2
3604,Node_2/Std_p_comp_0,1.0,165.0,version_2
3605,Node_2/Std_p_comp_0,1.0,166.0,version_2
3606,Node_2/Std_p_comp_0,1.0,167.0,version_2
3607,Node_2/Std_p_comp_0,1.0,168.0,version_2
3608,Node_2/Std_p_comp_0,1.0,169.0,version_2
3609,Node_2/Std_p_comp_0,1.0,170.0,version_2
3610,Node_2/Std_p_comp_0,1.0,171.0,version_2
3611,Node_2/Std_p_comp_0,1.0,172.0,version_2
3612,Node_2/Std_p_comp_0,1.0,173.0,version_2
3613,Node_2/Std_p_comp_0,1.0,174.0,version_2
3614,Node_2/Std_p_comp_0,1.0,175.0,version_2
3615,Node_2/Std_p_comp_0,1.0,176.0,version_2
3616,Node_2/Std_p_comp_0,1.0,177.0,version_2
3617,Node_2/Std_p_comp_0,1.0,178.0,version_2
3618,Node_2/Std_p_comp_0,1.0,179.0,version_2
3619,Node_2/Std_p_comp_0,1.0,180.0,version_2
3620,Node_3/Std_p_comp_0,1.0,0.0,version_2
3621,Node_3/Std_p_comp_0,1.0,1.0,version_2
3622,Node_3/Std_p_comp_0,1.0,2.0,version_2
3623,Node_3/Std_p_comp_0,1.0,3.0,version_2
3624,Node_3/Std_p_comp_0,1.0,4.0,version_2
3625,Node_3/Std_p_comp_0,1.0,5.0,version_2
3626,Node_3/Std_p_comp_0,1.0,6.0,version_2
3627,Node_3/Std_p_comp_0,1.0,7.0,version_2
3628,Node_3/Std_p_comp_0,1.0,8.0,version_2
3629,Node_3/Std_p_comp_0,1.0,9.0,version_2
3630,Node_3/Std_p_comp_0,1.0,10.0,version_2
3631,Node_3/Std_p_comp_0,1.0,11.0,version_2
3632,Node_3/Std_p_comp_0,1.0,12.0,version_2
3633,Node_3/Std_p_comp_0,1.0,13.0,version_2
3634,Node_3/Std_p_comp_0,1.0,14.0,version_2
3635,Node_3/Std_p_comp_0,1.0,15.0,version_2
3636,Node_3/Std_p_comp_0,1.0,16.0,version_2
3637,Node_3/Std_p_comp_0,1.0,17.0,version_2
3638,Node_3/Std_p_comp_0,1.0,18.0,version_2
3639,Node_3/Std_p_comp_0,1.0,19.0,version_2
3640,Node_3/Std_p_comp_0,1.0,20.0,version_2
3641,Node_3/Std_p_comp_0,1.0,21.0,version_2
3642,Node_3/Std_p_comp_0,1.0,22.0,version_2
3643,Node_3/Std_p_comp_0,1.0,23.0,version_2
3644,Node_3/Std_p_comp_0,1.0,24.0,version_2
3645,Node_3/Std_p_comp_0,1.0,25.0,version_2
3646,Node_3/Std_p_comp_0,1.0,26.0,version_2
3647,Node_3/Std_p_comp_0,1.0,27.0,version_2
3648,Node_3/Std_p_comp_0,1.0,28.0,version_2
3649,Node_3/Std_p_comp_0,1.0,29.0,version_2
3650,Node_3/Std_p_comp_0,1.0,30.0,version_2
3651,Node_3/Std_p_comp_0,1.0,31.0,version_2
3652,Node_3/Std_p_comp_0,1.0,32.0,version_2
3653,Node_3/Std_p_comp_0,1.0,33.0,version_2
3654,Node_3/Std_p_comp_0,1.0,34.0,version_2
3655,Node_3/Std_p_comp_0,1.0,35.0,version_2
3656,Node_3/Std_p_comp_0,1.0,36.0,version_2
3657,Node_3/Std_p_comp_0,1.0,37.0,version_2
3658,Node_3/Std_p_comp_0,1.0,38.0,version_2
3659,Node_3/Std_p_comp_0,1.0,39.0,version_2
3660,Node_3/Std_p_comp_0,1.0,40.0,version_2
3661,Node_3/Std_p_comp_0,1.0,41.0,version_2
3662,Node_3/Std_p_comp_0,1.0,42.0,version_2
3663,Node_3/Std_p_comp_0,1.0,43.0,version_2
3664,Node_3/Std_p_comp_0,1.0,44.0,version_2
3665,Node_3/Std_p_comp_0,1.0,45.0,version_2
3666,Node_3/Std_p_comp_0,1.0,46.0,version_2
3667,Node_3/Std_p_comp_0,1.0,47.0,version_2
3668,Node_3/Std_p_comp_0,1.0,48.0,version_2
3669,Node_3/Std_p_comp_0,1.0,49.0,version_2
3670,Node_3/Std_p_comp_0,1.0,50.0,version_2
3671,Node_3/Std_p_comp_0,1.0,51.0,version_2
3672,Node_3/Std_p_comp_0,1.0,52.0,version_2
3673,Node_3/Std_p_comp_0,1.0,53.0,version_2
3674,Node_3/Std_p_comp_0,1.0,54.0,version_2
3675,Node_3/Std_p_comp_0,1.0,55.0,version_2
3676,Node_3/Std_p_comp_0,1.0,56.0,version_2
3677,Node_3/Std_p_comp_0,1.0,57.0,version_2
3678,Node_3/Std_p_comp_0,1.0,58.0,version_2
3679,Node_3/Std_p_comp_0,1.0,59.0,version_2
3680,Node_3/Std_p_comp_0,1.0,60.0,version_2
3681,Node_3/Std_p_comp_0,1.0,61.0,version_2
3682,Node_3/Std_p_comp_0,1.0,62.0,version_2
3683,Node_3/Std_p_comp_0,1.0,63.0,version_2
3684,Node_3/Std_p_comp_0,1.0,64.0,version_2
3685,Node_3/Std_p_comp_0,1.0,65.0,version_2
3686,Node_3/Std_p_comp_0,1.0,66.0,version_2
3687,Node_3/Std_p_comp_0,1.0,67.0,version_2
3688,Node_3/Std_p_comp_0,1.0,68.0,version_2
3689,Node_3/Std_p_comp_0,1.0,69.0,version_2
3690,Node_3/Std_p_comp_0,1.0,70.0,version_2
3691,Node_3/Std_p_comp_0,1.0,71.0,version_2
3692,Node_3/Std_p_comp_0,1.0,72.0,version_2
3693,Node_3/Std_p_comp_0,1.0,73.0,version_2
3694,Node_3/Std_p_comp_0,1.0,74.0,version_2
3695,Node_3/Std_p_comp_0,1.0,75.0,version_2
3696,Node_3/Std_p_comp_0,1.0,76.0,version_2
3697,Node_3/Std_p_comp_0,1.0,77.0,version_2
3698,Node_3/Std_p_comp_0,1.0,78.0,version_2
3699,Node_3/Std_p_comp_0,1.0,79.0,version_2
3700,Node_3/Std_p_comp_0,1.0,80.0,version_2
3701,Node_3/Std_p_comp_0,1.0,81.0,version_2
3702,Node_3/Std_p_comp_0,1.0,82.0,version_2
3703,Node_3/Std_p_comp_0,1.0,83.0,version_2
3704,Node_3/Std_p_comp_0,1.0,84.0,version_2
3705,Node_3/Std_p_comp_0,1.0,85.0,version_2
3706,Node_3/Std_p_comp_0,1.0,86.0,version_2
3707,Node_3/Std_p_comp_0,1.0,87.0,version_2
3708,Node_3/Std_p_comp_0,1.0,88.0,version_2
3709,Node_3/Std_p_comp_0,1.0,89.0,version_2
3710,Node_3/Std_p_comp_0,1.0,90.0,version_2
3711,Node_3/Std_p_comp_0,1.0,91.0,version_2
3712,Node_3/Std_p_comp_0,1.0,92.0,version_2
3713,Node_3/Std_p_comp_0,1.0,93.0,version_2
3714,Node_3/Std_p_comp_0,1.0,94.0,version_2
3715,Node_3/Std_p_comp_0,1.0,95.0,version_2
3716,Node_3/Std_p_comp_0,1.0,96.0,version_2
3717,Node_3/Std_p_comp_0,1.0,97.0,version_2
3718,Node_3/Std_p_comp_0,1.0,98.0,version_2
3719,Node_3/Std_p_comp_0,1.0,99.0,version_2
3720,Node_3/Std_p_comp_0,1.0,100.0,version_2
3721,Node_3/Std_p_comp_0,1.0,101.0,version_2
3722,Node_3/Std_p_comp_0,1.0,102.0,version_2
3723,Node_3/Std_p_comp_0,1.0,103.0,version_2
3724,Node_3/Std_p_comp_0,1.0,104.0,version_2
3725,Node_3/Std_p_comp_0,1.0,105.0,version_2
3726,Node_3/Std_p_comp_0,1.0,106.0,version_2
3727,Node_3/Std_p_comp_0,1.0,107.0,version_2
3728,Node_3/Std_p_comp_0,1.0,108.0,version_2
3729,Node_3/Std_p_comp_0,1.0,109.0,version_2
3730,Node_3/Std_p_comp_0,1.0,110.0,version_2
3731,Node_3/Std_p_comp_0,1.0,111.0,version_2
3732,Node_3/Std_p_comp_0,1.0,112.0,version_2
3733,Node_3/Std_p_comp_0,1.0,113.0,version_2
3734,Node_3/Std_p_comp_0,1.0,114.0,version_2
3735,Node_3/Std_p_comp_0,1.0,115.0,version_2
3736,Node_3/Std_p_comp_0,1.0,116.0,version_2
3737,Node_3/Std_p_comp_0,1.0,117.0,version_2
3738,Node_3/Std_p_comp_0,1.0,118.0,version_2
3739,Node_3/Std_p_comp_0,1.0,119.0,version_2
3740,Node_3/Std_p_comp_0,1.0,120.0,version_2
3741,Node_3/Std_p_comp_0,1.0,121.0,version_2
3742,Node_3/Std_p_comp_0,1.0,122.0,version_2
3743,Node_3/Std_p_comp_0,1.0,123.0,version_2
3744,Node_3/Std_p_comp_0,1.0,124.0,version_2
3745,Node_3/Std_p_comp_0,1.0,125.0,version_2
3746,Node_3/Std_p_comp_0,1.0,126.0,version_2
3747,Node_3/Std_p_comp_0,1.0,127.0,version_2
3748,Node_3/Std_p_comp_0,1.0,128.0,version_2
3749,Node_3/Std_p_comp_0,1.0,129.0,version_2
3750,Node_3/Std_p_comp_0,1.0,130.0,version_2
3751,Node_3/Std_p_comp_0,1.0,131.0,version_2
3752,Node_3/Std_p_comp_0,1.0,132.0,version_2
3753,Node_3/Std_p_comp_0,1.0,133.0,version_2
3754,Node_3/Std_p_comp_0,1.0,134.0,version_2
3755,Node_3/Std_p_comp_0,1.0,135.0,version_2
3756,Node_3/Std_p_comp_0,1.0,136.0,version_2
3757,Node_3/Std_p_comp_0,1.0,137.0,version_2
3758,Node_3/Std_p_comp_0,1.0,138.0,version_2
3759,Node_3/Std_p_comp_0,1.0,139.0,version_2
3760,Node_3/Std_p_comp_0,1.0,140.0,version_2
3761,Node_3/Std_p_comp_0,1.0,141.0,version_2
3762,Node_3/Std_p_comp_0,1.0,142.0,version_2
3763,Node_3/Std_p_comp_0,1.0,143.0,version_2
3764,Node_3/Std_p_comp_0,1.0,144.0,version_2
3765,Node_3/Std_p_comp_0,1.0,145.0,version_2
3766,Node_3/Std_p_comp_0,1.0,146.0,version_2
3767,Node_3/Std_p_comp_0,1.0,147.0,version_2
3768,Node_3/Std_p_comp_0,1.0,148.0,version_2
3769,Node_3/Std_p_comp_0,1.0,149.0,version_2
3770,Node_3/Std_p_comp_0,1.0,150.0,version_2
3771,Node_3/Std_p_comp_0,1.0,151.0,version_2
3772,Node_3/Std_p_comp_0,1.0,152.0,version_2
3773,Node_3/Std_p_comp_0,1.0,153.0,version_2
3774,Node_3/Std_p_comp_0,1.0,154.0,version_2
3775,Node_3/Std_p_comp_0,1.0,155.0,version_2
3776,Node_3/Std_p_comp_0,1.0,156.0,version_2
3777,Node_3/Std_p_comp_0,1.0,157.0,version_2
3778,Node_3/Std_p_comp_0,1.0,158.0,version_2
3779,Node_3/Std_p_comp_0,1.0,159.0,version_2
3780,Node_3/Std_p_comp_0,1.0,160.0,version_2
3781,Node_3/Std_p_comp_0,1.0,161.0,version_2
3782,Node_3/Std_p_comp_0,1.0,162.0,version_2
3783,Node_3/Std_p_comp_0,1.0,163.0,version_2
3784,Node_3/Std_p_comp_0,1.0,164.0,version_2
